Subject,NFC,Ad_Trial,Ad_Real_No,Gender,Age,Education,Nationality_Participant,MarketingExperience,RT,Appreciation,Effectiveness,Humour,Complexity1,Complexity2,Advert_Nationality
10,0.777777778,8,8,Male,18-24,A-Level ,British,Yes,2283,4,4,1,Complex,Metonymic chain,Chinese
10,0.777777778,9,11,Male,18-24,A-Level ,British,Yes,1460,4,4,1,Complex,Metaphoric complex,Chinese
10,0.777777778,10,13,Male,18-24,A-Level ,British,Yes,2340,2,2,1,Complex,Metaphoric complex,Chinese
10,0.777777778,11,16,Male,18-24,A-Level ,British,Yes,2730,4,2,1,Simple,Metonymy,Spanish
10,0.777777778,12,20,Male,18-24,A-Level ,British,Yes,2589,5,4,2,Complex,Metaphtonymy,Spanish
10,0.777777778,13,21,Male,18-24,A-Level ,British,Yes,3886,4,5,1,Simple,Metaphor,Spanish
10,0.777777778,14,22,Male,18-24,A-Level ,British,Yes,1957,4,4,1,Complex,Metaphtonymy,Spanish
10,0.777777778,15,23,Male,18-24,A-Level ,British,Yes,2628,5,5,2,Complex,Metaphtonymy,Spanish
10,0.777777778,16,24,Male,18-24,A-Level ,British,Yes,2514,2,2,1,Complex,Metaphtonymy,Spanish
10,0.777777778,17,25,Male,18-24,A-Level ,British,Yes,3724,2,2,1,Simple,Metaphor,Spanish
10,0.777777778,18,26,Male,18-24,A-Level ,British,Yes,2398,2,2,1,Complex,Metonymic chain,Spanish
10,0.777777778,19,27,Male,18-24,A-Level ,British,Yes,4645,2,2,1,Simple,Metonymy,Spanish
10,0.777777778,20,28,Male,18-24,A-Level ,British,Yes,2313,4,4,2,Simple,Metaphor,Spanish
10,0.777777778,21,29,Male,18-24,A-Level ,British,Yes,1918,3,4,2,Simple,Metonymy,British
10,0.777777778,22,30,Male,18-24,A-Level ,British,Yes,3013,4,4,2,Simple,Metaphor,British
10,0.777777778,23,33,Male,18-24,A-Level ,British,Yes,1519,1,5,1,Complex,Metaphtonymy,British
10,0.777777778,24,36,Male,18-24,A-Level ,British,Yes,2617,3,3,1,Complex,Metaphtonymy,British
10,0.777777778,25,37,Male,18-24,A-Level ,British,Yes,2653,1,1,1,Complex,Metaphtonymy,British
10,0.777777778,26,38,Male,18-24,A-Level ,British,Yes,2343,5,5,3,Simple,Metaphor,British
10,0.777777778,27,39,Male,18-24,A-Level ,British,Yes,4832,2,2,1,Simple,Metonymy,British
10,0.777777778,28,40,Male,18-24,A-Level ,British,Yes,4528,2,2,1,Simple,Metaphor,British
10,0.777777778,29,41,Male,18-24,A-Level ,British,Yes,3324,4,4,2,Complex,Metaphtonymy,British
10,0.777777778,30,42,Male,18-24,A-Level ,British,Yes,2680,5,5,1,Complex,Metaphtonymy,British
11,1.055555556,1,1,Male,18-24,A-Level ,British,No,3499,5,5,3,Complex,Metaphtonymy,Chinese
11,1.055555556,2,2,Male,18-24,A-Level ,British,No,3517,4,2,1,Complex,Metaphtonymy,Chinese
11,1.055555556,3,3,Male,18-24,A-Level ,British,No,5736,4,4,1,Complex,Metaphtonymy,Chinese
11,1.055555556,4,4,Male,18-24,A-Level ,British,No,5658,4,4,2,Complex,Metaphtonymy,Chinese
11,1.055555556,5,5,Male,18-24,A-Level ,British,No,3753,3,3,1,Complex,Metaphtonymy,Chinese
11,1.055555556,6,6,Male,18-24,A-Level ,British,No,3289,4,4,3,Simple,Metaphor,Chinese
11,1.055555556,7,7,Male,18-24,A-Level ,British,No,2,3,3,1,Simple,Metonymy,Chinese
11,1.055555556,8,8,Male,18-24,A-Level ,British,No,3969,4,4,1,Complex,Metonymic chain,Chinese
11,1.055555556,9,11,Male,18-24,A-Level ,British,No,8756,4,4,1,Complex,Metaphoric complex,Chinese
11,1.055555556,10,13,Male,18-24,A-Level ,British,No,7311,3,3,1,Complex,Metaphoric complex,Chinese
11,1.055555556,11,16,Male,18-24,A-Level ,British,No,4955,5,4,1,Simple,Metonymy,Spanish
11,1.055555556,12,20,Male,18-24,A-Level ,British,No,5846,4,4,2,Complex,Metaphtonymy,Spanish
11,1.055555556,13,21,Male,18-24,A-Level ,British,No,5663,4,4,2,Simple,Metaphor,Spanish
11,1.055555556,14,22,Male,18-24,A-Level ,British,No,6171,5,5,1,Complex,Metaphtonymy,Spanish
11,1.055555556,15,23,Male,18-24,A-Level ,British,No,4656,4,4,1,Complex,Metaphtonymy,Spanish
11,1.055555556,16,24,Male,18-24,A-Level ,British,No,6892,3,3,1,Complex,Metaphtonymy,Spanish
11,1.055555556,17,25,Male,18-24,A-Level ,British,No,6493,3,4,1,Simple,Metaphor,Spanish
11,1.055555556,18,26,Male,18-24,A-Level ,British,No,3599,3,4,1,Complex,Metonymic chain,Spanish
11,1.055555556,19,27,Male,18-24,A-Level ,British,No,13061,4,3,1,Simple,Metonymy,Spanish
11,1.055555556,20,28,Male,18-24,A-Level ,British,No,8655,3,3,1,Simple,Metaphor,Spanish
11,1.055555556,21,29,Male,18-24,A-Level ,British,No,8195,3,4,1,Simple,Metonymy,British
11,1.055555556,22,30,Male,18-24,A-Level ,British,No,6685,3,3,2,Simple,Metaphor,British
11,1.055555556,23,33,Male,18-24,A-Level ,British,No,2946,3,4,1,Complex,Metaphtonymy,British
11,1.055555556,24,36,Male,18-24,A-Level ,British,No,5881,5,5,1,Complex,Metaphtonymy,British
11,1.055555556,25,37,Male,18-24,A-Level ,British,No,5347,4,5,1,Complex,Metaphtonymy,British
11,1.055555556,26,38,Male,18-24,A-Level ,British,No,20,4,4,2,Simple,Metaphor,British
11,1.055555556,27,39,Male,18-24,A-Level ,British,No,11906,5,5,1,Simple,Metonymy,British
11,1.055555556,28,40,Male,18-24,A-Level ,British,No,9768,2,2,1,Simple,Metaphor,British
11,1.055555556,29,41,Male,18-24,A-Level ,British,No,3661,4,4,2,Complex,Metaphtonymy,British
11,1.055555556,30,42,Male,18-24,A-Level ,British,No,5289,5,5,1,Complex,Metaphtonymy,British
12,-0.277777778,1,1,Male,18-24,A-Level ,British,No,2024,3,3,2,Complex,Metaphtonymy,Chinese
12,-0.277777778,2,2,Male,18-24,A-Level ,British,No,1862,4,4,2,Complex,Metaphtonymy,Chinese
12,-0.277777778,3,3,Male,18-24,A-Level ,British,No,9371,3,3,2,Complex,Metaphtonymy,Chinese
12,-0.277777778,4,4,Male,18-24,A-Level ,British,No,4215,4,5,1,Complex,Metaphtonymy,Chinese
12,-0.277777778,5,5,Male,18-24,A-Level ,British,No,4650,4,4,1,Complex,Metaphtonymy,Chinese
12,-0.277777778,6,6,Male,18-24,A-Level ,British,No,4548,1,1,1,Simple,Metaphor,Chinese
12,-0.277777778,7,7,Male,18-24,A-Level ,British,No,8116,2,2,1,Simple,Metonymy,Chinese
12,-0.277777778,8,8,Male,18-24,A-Level ,British,No,2998,2,3,1,Complex,Metonymic chain,Chinese
12,-0.277777778,9,11,Male,18-24,A-Level ,British,No,7444,3,3,1,Complex,Metaphoric complex,Chinese
12,-0.277777778,10,13,Male,18-24,A-Level ,British,No,5544,3,2,1,Complex,Metaphoric complex,Chinese
12,-0.277777778,11,16,Male,18-24,A-Level ,British,No,2591,4,4,1,Simple,Metonymy,Spanish
12,-0.277777778,12,20,Male,18-24,A-Level ,British,No,5054,3,3,1,Complex,Metaphtonymy,Spanish
12,-0.277777778,13,21,Male,18-24,A-Level ,British,No,4742,4,4,2,Simple,Metaphor,Spanish
12,-0.277777778,14,22,Male,18-24,A-Level ,British,No,6958,2,1,1,Complex,Metaphtonymy,Spanish
12,-0.277777778,15,23,Male,18-24,A-Level ,British,No,3740,4,4,1,Complex,Metaphtonymy,Spanish
12,-0.277777778,16,24,Male,18-24,A-Level ,British,No,8094,2,1,1,Complex,Metaphtonymy,Spanish
12,-0.277777778,17,25,Male,18-24,A-Level ,British,No,2758,4,4,2,Simple,Metaphor,Spanish
12,-0.277777778,18,26,Male,18-24,A-Level ,British,No,2042,4,4,2,Complex,Metonymic chain,Spanish
12,-0.277777778,19,27,Male,18-24,A-Level ,British,No,4966,4,4,2,Simple,Metonymy,Spanish
12,-0.277777778,20,28,Male,18-24,A-Level ,British,No,3832,5,4,1,Simple,Metaphor,Spanish
12,-0.277777778,21,29,Male,18-24,A-Level ,British,No,4152,4,4,2,Simple,Metonymy,British
12,-0.277777778,22,30,Male,18-24,A-Level ,British,No,2022,3,3,1,Simple,Metaphor,British
12,-0.277777778,23,33,Male,18-24,A-Level ,British,No,1641,4,5,1,Complex,Metaphtonymy,British
12,-0.277777778,24,36,Male,18-24,A-Level ,British,No,2625,4,4,1,Complex,Metaphtonymy,British
12,-0.277777778,25,37,Male,18-24,A-Level ,British,No,4703,3,4,1,Complex,Metaphtonymy,British
12,-0.277777778,26,38,Male,18-24,A-Level ,British,No,4405,3,3,2,Simple,Metaphor,British
12,-0.277777778,27,39,Male,18-24,A-Level ,British,No,6599,3,2,1,Simple,Metonymy,British
12,-0.277777778,28,40,Male,18-24,A-Level ,British,No,7404,2,1,1,Simple,Metaphor,British
12,-0.277777778,29,41,Male,18-24,A-Level ,British,No,2151,3,5,2,Complex,Metaphtonymy,British
12,-0.277777778,30,42,Male,18-24,A-Level ,British,No,2781,4,4,1,Complex,Metaphtonymy,British
13,0.5,1,1,Female,18-24,A-Level ,British,No,3292,5,5,3,Complex,Metaphtonymy,Chinese
13,0.5,2,2,Female,18-24,A-Level ,British,No,3375,4,5,2,Complex,Metaphtonymy,Chinese
13,0.5,3,3,Female,18-24,A-Level ,British,No,6578,4,4,2,Complex,Metaphtonymy,Chinese
13,0.5,4,4,Female,18-24,A-Level ,British,No,3338,5,3,2,Complex,Metaphtonymy,Chinese
13,0.5,5,5,Female,18-24,A-Level ,British,No,2072,3,5,1,Complex,Metaphtonymy,Chinese
13,0.5,6,6,Female,18-24,A-Level ,British,No,2386,1,5,1,Simple,Metaphor,Chinese
13,0.5,7,7,Female,18-24,A-Level ,British,No,3954,2,2,1,Simple,Metonymy,Chinese
13,0.5,8,8,Female,18-24,A-Level ,British,No,3927,5,5,2,Complex,Metonymic chain,Chinese
13,0.5,9,11,Female,18-24,A-Level ,British,No,5724,4,4,1,Complex,Metaphoric complex,Chinese
13,0.5,10,13,Female,18-24,A-Level ,British,No,3432,2,3,1,Complex,Metaphoric complex,Chinese
13,0.5,11,16,Female,18-24,A-Level ,British,No,3353,4,5,1,Simple,Metonymy,Spanish
13,0.5,12,20,Female,18-24,A-Level ,British,No,3693,3,4,1,Complex,Metaphtonymy,Spanish
13,0.5,13,21,Female,18-24,A-Level ,British,No,3254,4,5,2,Simple,Metaphor,Spanish
13,0.5,14,22,Female,18-24,A-Level ,British,No,3973,3,3,1,Complex,Metaphtonymy,Spanish
13,0.5,15,23,Female,18-24,A-Level ,British,No,5170,4,4,1,Complex,Metaphtonymy,Spanish
13,0.5,16,24,Female,18-24,A-Level ,British,No,5038,4,4,1,Complex,Metaphtonymy,Spanish
13,0.5,17,25,Female,18-24,A-Level ,British,No,3813,3,4,1,Simple,Metaphor,Spanish
13,0.5,18,26,Female,18-24,A-Level ,British,No,2495,4,4,3,Complex,Metonymic chain,Spanish
13,0.5,19,27,Female,18-24,A-Level ,British,No,8418,3,3,1,Simple,Metonymy,Spanish
13,0.5,20,28,Female,18-24,A-Level ,British,No,4907,5,5,2,Simple,Metaphor,Spanish
13,0.5,21,29,Female,18-24,A-Level ,British,No,15471,4,4,3,Simple,Metonymy,British
13,0.5,22,30,Female,18-24,A-Level ,British,No,3644,5,5,3,Simple,Metaphor,British
13,0.5,23,33,Female,18-24,A-Level ,British,No,1653,5,5,2,Complex,Metaphtonymy,British
13,0.5,24,36,Female,18-24,A-Level ,British,No,3586,4,4,1,Complex,Metaphtonymy,British
13,0.5,25,37,Female,18-24,A-Level ,British,No,3623,4,5,1,Complex,Metaphtonymy,British
13,0.5,26,38,Female,18-24,A-Level ,British,No,4077,5,5,3,Simple,Metaphor,British
13,0.5,27,39,Female,18-24,A-Level ,British,No,8401,4,4,1,Simple,Metonymy,British
13,0.5,28,40,Female,18-24,A-Level ,British,No,6635,2,1,1,Simple,Metaphor,British
13,0.5,29,41,Female,18-24,A-Level ,British,No,3871,5,5,3,Complex,Metaphtonymy,British
13,0.5,30,42,Female,18-24,A-Level ,British,No,8103,3,5,1,Complex,Metaphtonymy,British
14,1.555555556,1,1,Female,18-24,A-Level ,British,No,2117,5,5,3,Complex,Metaphtonymy,Chinese
14,1.555555556,2,2,Female,18-24,A-Level ,British,No,1912,5,5,3,Complex,Metaphtonymy,Chinese
14,1.555555556,3,3,Female,18-24,A-Level ,British,No,7677,5,5,3,Complex,Metaphtonymy,Chinese
14,1.555555556,4,4,Female,18-24,A-Level ,British,No,4345,4,5,2,Complex,Metaphtonymy,Chinese
14,1.555555556,5,5,Female,18-24,A-Level ,British,No,4211,4,5,3,Complex,Metaphtonymy,Chinese
14,1.555555556,6,6,Female,18-24,A-Level ,British,No,3694,5,5,3,Simple,Metaphor,Chinese
14,1.555555556,7,7,Female,18-24,A-Level ,British,No,1137,5,5,3,Simple,Metonymy,Chinese
14,1.555555556,8,8,Female,18-24,A-Level ,British,No,1124,4,5,2,Complex,Metonymic chain,Chinese
14,1.555555556,9,11,Female,18-24,A-Level ,British,No,3067,5,5,2,Complex,Metaphoric complex,Chinese
14,1.555555556,10,13,Female,18-24,A-Level ,British,No,3177,5,4,3,Complex,Metaphoric complex,Chinese
14,1.555555556,11,16,Female,18-24,A-Level ,British,No,4695,3,3,1,Simple,Metonymy,Spanish
14,1.555555556,12,20,Female,18-24,A-Level ,British,No,2943,5,5,3,Complex,Metaphtonymy,Spanish
14,1.555555556,13,21,Female,18-24,A-Level ,British,No,3879,5,5,3,Simple,Metaphor,Spanish
14,1.555555556,14,22,Female,18-24,A-Level ,British,No,2041,4,4,2,Complex,Metaphtonymy,Spanish
14,1.555555556,15,23,Female,18-24,A-Level ,British,No,3235,5,5,3,Complex,Metaphtonymy,Spanish
14,1.555555556,16,24,Female,18-24,A-Level ,British,No,2632,4,3,1,Complex,Metaphtonymy,Spanish
14,1.555555556,17,25,Female,18-24,A-Level ,British,No,4588,5,5,3,Simple,Metaphor,Spanish
14,1.555555556,18,26,Female,18-24,A-Level ,British,No,1236,5,5,3,Complex,Metonymic chain,Spanish
14,1.555555556,19,27,Female,18-24,A-Level ,British,No,3278,5,5,3,Simple,Metonymy,Spanish
14,1.555555556,20,28,Female,18-24,A-Level ,British,No,7557,4,4,2,Simple,Metaphor,Spanish
14,1.555555556,21,29,Female,18-24,A-Level ,British,No,2630,5,5,3,Simple,Metonymy,British
14,1.555555556,22,30,Female,18-24,A-Level ,British,No,5068,4,4,3,Simple,Metaphor,British
14,1.555555556,23,33,Female,18-24,A-Level ,British,No,1561,5,5,3,Complex,Metaphtonymy,British
14,1.555555556,24,36,Female,18-24,A-Level ,British,No,2728,5,4,2,Complex,Metaphtonymy,British
14,1.555555556,25,37,Female,18-24,A-Level ,British,No,2533,3,5,1,Complex,Metaphtonymy,British
14,1.555555556,26,38,Female,18-24,A-Level ,British,No,1656,4,4,3,Simple,Metaphor,British
14,1.555555556,27,39,Female,18-24,A-Level ,British,No,3066,5,5,2,Simple,Metonymy,British
14,1.555555556,28,40,Female,18-24,A-Level ,British,No,6767,3,3,1,Simple,Metaphor,British
14,1.555555556,29,41,Female,18-24,A-Level ,British,No,1885,5,5,3,Complex,Metaphtonymy,British
14,1.555555556,30,42,Female,18-24,A-Level ,British,No,3693,3,5,1,Complex,Metaphtonymy,British
15,0,1,1,Male,18-24,A-Level ,British,No,4302,4,4,2,Complex,Metaphtonymy,Chinese
15,0,2,2,Male,18-24,A-Level ,British,No,4270,3,4,2,Complex,Metaphtonymy,Chinese
15,0,3,3,Male,18-24,A-Level ,British,No,5633,2,3,2,Complex,Metaphtonymy,Chinese
15,0,4,4,Male,18-24,A-Level ,British,No,5590,4,4,2,Complex,Metaphtonymy,Chinese
15,0,5,5,Male,18-24,A-Level ,British,No,7268,2,4,1,Complex,Metaphtonymy,Chinese
15,0,6,6,Male,18-24,A-Level ,British,No,3238,2,4,1,Simple,Metaphor,Chinese
15,0,7,7,Male,18-24,A-Level ,British,No,5390,4,4,2,Simple,Metonymy,Chinese
15,0,8,8,Male,18-24,A-Level ,British,No,4494,3,3,1,Complex,Metonymic chain,Chinese
15,0,9,11,Male,18-24,A-Level ,British,No,5464,4,4,1,Complex,Metaphoric complex,Chinese
15,0,10,13,Male,18-24,A-Level ,British,No,6226,4,3,2,Complex,Metaphoric complex,Chinese
15,0,11,16,Male,18-24,A-Level ,British,No,7613,2,1,1,Simple,Metonymy,Spanish
15,0,12,20,Male,18-24,A-Level ,British,No,5772,3,2,1,Complex,Metaphtonymy,Spanish
15,0,13,21,Male,18-24,A-Level ,British,No,3578,3,4,2,Simple,Metaphor,Spanish
15,0,14,22,Male,18-24,A-Level ,British,No,7191,4,4,1,Complex,Metaphtonymy,Spanish
15,0,15,23,Male,18-24,A-Level ,British,No,4050,3,4,2,Complex,Metaphtonymy,Spanish
15,0,16,24,Male,18-24,A-Level ,British,No,8292,3,4,1,Complex,Metaphtonymy,Spanish
15,0,17,25,Male,18-24,A-Level ,British,No,3257,3,2,2,Simple,Metaphor,Spanish
15,0,18,26,Male,18-24,A-Level ,British,No,3667,4,4,2,Complex,Metonymic chain,Spanish
15,0,19,27,Male,18-24,A-Level ,British,No,6735,4,4,2,Simple,Metonymy,Spanish
15,0,20,28,Male,18-24,A-Level ,British,No,6560,3,4,1,Simple,Metaphor,Spanish
15,0,21,29,Male,18-24,A-Level ,British,No,4014,4,4,2,Simple,Metonymy,British
15,0,22,30,Male,18-24,A-Level ,British,No,5650,2,2,1,Simple,Metaphor,British
15,0,23,33,Male,18-24,A-Level ,British,No,5454,3,4,1,Complex,Metaphtonymy,British
15,0,24,36,Male,18-24,A-Level ,British,No,5427,2,2,1,Complex,Metaphtonymy,British
15,0,25,37,Male,18-24,A-Level ,British,No,8403,1,5,1,Complex,Metaphtonymy,British
15,0,26,38,Male,18-24,A-Level ,British,No,3380,5,4,3,Simple,Metaphor,British
15,0,27,39,Male,18-24,A-Level ,British,No,9066,4,3,2,Simple,Metonymy,British
15,0,28,40,Male,18-24,A-Level ,British,No,8174,4,4,1,Simple,Metaphor,British
15,0,29,41,Male,18-24,A-Level ,British,No,3995,5,5,3,Complex,Metaphtonymy,British
15,0,30,42,Male,18-24,A-Level ,British,No,8046,3,4,2,Complex,Metaphtonymy,British
16,0.666666667,1,1,Male,18-24,A-Level ,British,No,5370,2,2,1,Complex,Metaphtonymy,Chinese
16,0.666666667,2,2,Male,18-24,A-Level ,British,No,3945,3,4,2,Complex,Metaphtonymy,Chinese
16,0.666666667,3,3,Male,18-24,A-Level ,British,No,8660,3,2,2,Complex,Metaphtonymy,Chinese
16,0.666666667,4,4,Male,18-24,A-Level ,British,No,4531,4,4,1,Complex,Metaphtonymy,Chinese
16,0.666666667,5,5,Male,18-24,A-Level ,British,No,4869,4,4,1,Complex,Metaphtonymy,Chinese
16,0.666666667,6,6,Male,18-24,A-Level ,British,No,4044,4,4,2,Simple,Metaphor,Chinese
16,0.666666667,7,7,Male,18-24,A-Level ,British,No,2332,4,3,2,Simple,Metonymy,Chinese
16,0.666666667,8,8,Male,18-24,A-Level ,British,No,7625,2,3,1,Complex,Metonymic chain,Chinese
16,0.666666667,9,11,Male,18-24,A-Level ,British,No,6625,3,3,1,Complex,Metaphoric complex,Chinese
16,0.666666667,10,13,Male,18-24,A-Level ,British,No,8751,3,3,1,Complex,Metaphoric complex,Chinese
16,0.666666667,11,16,Male,18-24,A-Level ,British,No,5616,4,4,2,Simple,Metonymy,Spanish
16,0.666666667,12,20,Male,18-24,A-Level ,British,No,5619,4,5,3,Complex,Metaphtonymy,Spanish
16,0.666666667,13,21,Male,18-24,A-Level ,British,No,4115,4,4,1,Simple,Metaphor,Spanish
16,0.666666667,14,22,Male,18-24,A-Level ,British,No,9698,3,3,1,Complex,Metaphtonymy,Spanish
16,0.666666667,15,23,Male,18-24,A-Level ,British,No,13411,2,1,1,Complex,Metaphtonymy,Spanish
16,0.666666667,16,24,Male,18-24,A-Level ,British,No,5651,2,2,1,Complex,Metaphtonymy,Spanish
16,0.666666667,17,25,Male,18-24,A-Level ,British,No,4623,4,4,2,Simple,Metaphor,Spanish
16,0.666666667,18,26,Male,18-24,A-Level ,British,No,3773,3,4,1,Complex,Metonymic chain,Spanish
16,0.666666667,19,27,Male,18-24,A-Level ,British,No,14330,3,3,2,Simple,Metonymy,Spanish
16,0.666666667,20,28,Male,18-24,A-Level ,British,No,6061,3,3,1,Simple,Metaphor,Spanish
16,0.666666667,21,29,Male,18-24,A-Level ,British,No,4245,3,3,2,Simple,Metonymy,British
16,0.666666667,22,30,Male,18-24,A-Level ,British,No,6978,4,4,2,Simple,Metaphor,British
16,0.666666667,23,33,Male,18-24,A-Level ,British,No,5306,2,3,1,Complex,Metaphtonymy,British
16,0.666666667,24,36,Male,18-24,A-Level ,British,No,7538,3,3,1,Complex,Metaphtonymy,British
16,0.666666667,25,37,Male,18-24,A-Level ,British,No,6450,3,4,1,Complex,Metaphtonymy,British
16,0.666666667,26,38,Male,18-24,A-Level ,British,No,3057,4,4,1,Simple,Metaphor,British
16,0.666666667,27,39,Male,18-24,A-Level ,British,No,6679,2,3,1,Simple,Metonymy,British
16,0.666666667,28,40,Male,18-24,A-Level ,British,No,9409,2,2,1,Simple,Metaphor,British
16,0.666666667,29,41,Male,18-24,A-Level ,British,No,14943,2,1,1,Complex,Metaphtonymy,British
16,0.666666667,30,42,Male,18-24,A-Level ,British,No,4097,4,4,1,Complex,Metaphtonymy,British
17,-1.555555556,1,1,Male,18-24,A-Level ,British,No,4757,4,5,2,Complex,Metaphtonymy,Chinese
17,-1.555555556,2,2,Male,18-24,A-Level ,British,No,5274,4,5,2,Complex,Metaphtonymy,Chinese
17,-1.555555556,3,3,Male,18-24,A-Level ,British,No,6383,2,2,2,Complex,Metaphtonymy,Chinese
17,-1.555555556,4,4,Male,18-24,A-Level ,British,No,4993,5,5,2,Complex,Metaphtonymy,Chinese
17,-1.555555556,5,5,Male,18-24,A-Level ,British,No,4986,5,5,3,Complex,Metaphtonymy,Chinese
17,-1.555555556,6,6,Male,18-24,A-Level ,British,No,5341,5,5,3,Simple,Metaphor,Chinese
17,-1.555555556,7,7,Male,18-24,A-Level ,British,No,3612,4,4,2,Simple,Metonymy,Chinese
17,-1.555555556,8,8,Male,18-24,A-Level ,British,No,8119,3,4,1,Complex,Metonymic chain,Chinese
17,-1.555555556,9,11,Male,18-24,A-Level ,British,No,8413,2,1,1,Complex,Metaphoric complex,Chinese
17,-1.555555556,10,13,Male,18-24,A-Level ,British,No,7506,5,5,1,Complex,Metaphoric complex,Chinese
17,-1.555555556,11,16,Male,18-24,A-Level ,British,No,9559,3,2,1,Simple,Metonymy,Spanish
17,-1.555555556,12,20,Male,18-24,A-Level ,British,No,13249,3,3,2,Complex,Metaphtonymy,Spanish
17,-1.555555556,13,21,Male,18-24,A-Level ,British,No,4763,3,3,2,Simple,Metaphor,Spanish
17,-1.555555556,14,22,Male,18-24,A-Level ,British,No,9355,1,2,1,Complex,Metaphtonymy,Spanish
17,-1.555555556,15,23,Male,18-24,A-Level ,British,No,7161,1,2,1,Complex,Metaphtonymy,Spanish
17,-1.555555556,16,24,Male,18-24,A-Level ,British,No,8796,2,2,1,Complex,Metaphtonymy,Spanish
17,-1.555555556,17,25,Male,18-24,A-Level ,British,No,13469,2,2,1,Simple,Metaphor,Spanish
17,-1.555555556,18,26,Male,18-24,A-Level ,British,No,5700,2,3,1,Complex,Metonymic chain,Spanish
17,-1.555555556,19,27,Male,18-24,A-Level ,British,No,11644,1,1,1,Simple,Metonymy,Spanish
17,-1.555555556,20,28,Male,18-24,A-Level ,British,No,7772,3,4,1,Simple,Metaphor,Spanish
17,-1.555555556,21,29,Male,18-24,A-Level ,British,No,6497,4,5,3,Simple,Metonymy,British
17,-1.555555556,22,30,Male,18-24,A-Level ,British,No,4842,4,4,2,Simple,Metaphor,British
17,-1.555555556,23,33,Male,18-24,A-Level ,British,No,14567,2,4,2,Complex,Metaphtonymy,British
17,-1.555555556,24,36,Male,18-24,A-Level ,British,No,4334,4,4,2,Complex,Metaphtonymy,British
17,-1.555555556,25,37,Male,18-24,A-Level ,British,No,8626,4,5,1,Complex,Metaphtonymy,British
17,-1.555555556,26,38,Male,18-24,A-Level ,British,No,6255,3,4,1,Simple,Metaphor,British
17,-1.555555556,27,39,Male,18-24,A-Level ,British,No,7487,3,3,1,Simple,Metonymy,British
17,-1.555555556,28,40,Male,18-24,A-Level ,British,No,5673,1,1,1,Simple,Metaphor,British
17,-1.555555556,29,41,Male,18-24,A-Level ,British,No,7946,1,1,1,Complex,Metaphtonymy,British
17,-1.555555556,30,42,Male,18-24,A-Level ,British,No,4761,5,5,1,Complex,Metaphtonymy,British
19,0.722222222,1,1,Male,18-24,A-Level ,British,No,6662,4,4,2,Complex,Metaphtonymy,Chinese
19,0.722222222,2,2,Male,18-24,A-Level ,British,No,2036,4,4,2,Complex,Metaphtonymy,Chinese
19,0.722222222,3,3,Male,18-24,A-Level ,British,No,3381,3,4,2,Complex,Metaphtonymy,Chinese
19,0.722222222,4,4,Male,18-24,A-Level ,British,No,3647,4,3,1,Complex,Metaphtonymy,Chinese
19,0.722222222,5,5,Male,18-24,A-Level ,British,No,5978,2,5,1,Complex,Metaphtonymy,Chinese
19,0.722222222,6,6,Male,18-24,A-Level ,British,No,7961,1,4,1,Simple,Metaphor,Chinese
19,0.722222222,7,7,Male,18-24,A-Level ,British,No,1828,4,5,2,Simple,Metonymy,Chinese
19,0.722222222,8,8,Male,18-24,A-Level ,British,No,2703,5,5,2,Complex,Metonymic chain,Chinese
19,0.722222222,9,11,Male,18-24,A-Level ,British,No,12379,3,3,1,Complex,Metaphoric complex,Chinese
19,0.722222222,10,13,Male,18-24,A-Level ,British,No,10267,4,5,2,Complex,Metaphoric complex,Chinese
19,0.722222222,11,16,Male,18-24,A-Level ,British,No,5612,3,4,1,Simple,Metonymy,Spanish
19,0.722222222,12,20,Male,18-24,A-Level ,British,No,7678,5,3,1,Complex,Metaphtonymy,Spanish
19,0.722222222,13,21,Male,18-24,A-Level ,British,No,4165,2,4,1,Simple,Metaphor,Spanish
19,0.722222222,14,22,Male,18-24,A-Level ,British,No,10123,3,3,1,Complex,Metaphtonymy,Spanish
19,0.722222222,15,23,Male,18-24,A-Level ,British,No,4619,5,5,2,Complex,Metaphtonymy,Spanish
